Granja,Edad,PesoMedio,Num,Gen,Tanque,Virtual,Fecha,Biomasa,YearClass,BiomasaBajas,NumBajas,Cull,NumBajas_cull,BiomasaBajas_cull,NumSinBajas,BiomasaSinBajas,FechaFin,DiasMes,PesoMedioSinBajas,Talla,BiomasaPescas,BiomasaSinPescas,NumPescas,NumSinPescas,PesoMedioSinPescas,Tasa,PesoMedioFinal,BiomasaFinal,NumFinal,EdadFinal,TallaFinal,Input
Couso i+d,283,365.8914462396326,500,24 4SG,E01,False,2024-11-30,182.9457231198163,2024,0.0,0,True,0,0.0,500,182.9457231198163,2024-12-31,31,365.8914462396326,d.300 - 400,0.0,182.9457231198163,0,500,365.8914462396326,0.351314381,494.434373188504,247.217186594252,500,314,e.400 - 500,False
Anglet_P,283,151.01653084146275,5989,24 4SG,CAN09,False,2024-11-30,904.4380032095204,2024,0.0,0,True,0,0.0,5989,904.4380032095204,2024-12-31,31,151.01653084146278,b.100 - 200,0.0,904.4380032095204,0,5989,151.01653084146278,0.349215912,203.7539063863404,1220.2821453477925,5989,314,c.200 - 300,False
Cervo Sole,338,258.45313768847035,11986,24 3SG,AP20,False,2024-11-30,3097.8193083340057,2024,0.0,0,False,0,0.0,11986,3097.8193083340057,2024-12-31,31,258.45313768847035,c.200 - 300,0.0,3097.8193083340057,0,11986,258.45313768847035,0.303104752,336.791511891156,4036.783061527396,11986,369,d.300 - 400,False
Anglet_P,283,158.2890678035564,6296,24 4SG,CAN08,False,2024-11-30,996.5879708911912,2024,0.0,0,True,0,0.0,6296,996.5879708911912,2024-12-31,31,158.28906780355643,b.100 - 200,0.0,996.5879708911912,0,6296,158.28906780355643,0.349215912,213.5661289762052,1344.6123480341882,6296,314,c.200 - 300,False
Hafnir_P,161,28.419089063548583,2500,24 5SG,17_Indef_Hafnir_P_10_2024,True,2024-11-30,71.04772265887146,2024,0.0,0,False,0,0.0,2500,71.04772265887146,2024-12-31,31,28.419089063548583,a.0 - 100,0.0,71.04772265887146,0,2500,28.419089063548583,0.6600952449999999,47.1783946216285,117.94598655407124,2500,192,a.0 - 100,False
Couso i+d,283,365.8914462396326,500,24 4SG,E04,False,2024-11-30,182.9457231198163,2024,0.0,0,True,0,0.0,500,182.9457231198163,2024-12-31,31,365.8914462396326,d.300 - 400,0.0,182.9457231198163,0,500,365.8914462396326,0.351314381,494.434373188504,247.217186594252,500,314,e.400 - 500,False
Anglet_P,283,244.65258389842748,3807,24 4SG,CAN04,False,2024-11-30,931.3923869013134,2024,0.0,0,True,0,0.0,3807,931.3923869013134,2024-12-31,31,244.65258389842748,c.200 - 300,0.0,931.3923869013134,0,3807,244.65258389842748,0.349215912,330.08915910767337,1256.6494287229125,3807,314,d.300 - 400,False
Anglet_P,283,258.3931010101553,3833,24 4SG,CAN05,False,2024-11-30,990.4207561719252,2024,0.0,0,True,0,0.0,3833,990.4207561719252,2024-12-31,31,258.3931010101553,c.200 - 300,0.0,990.4207561719252,0,3833,258.3931010101553,0.349215912,348.6280834339248,1336.2914438022335,3833,314,d.300 - 400,False
Anglet_P,283,271.2413767509918,3736,24 4SG,CAN02,False,2024-11-30,1013.3577835417052,2024,0.0,0,True,0,0.0,3736,1013.3577835417052,2024-12-31,31,271.2413767509917,c.200 - 300,0.0,1013.3577835417052,0,3736,271.2413767509917,0.349215912,365.9631815052249,1367.23844610352,3736,314,d.300 - 400,False
Anglet_P,283,160.019093941262,5975,24 4SG,CAN15,False,2024-11-30,956.1140862990404,2024,0.0,0,True,0,0.0,5975,956.1140862990404,2024-12-31,31,160.019093941262,b.100 - 200,0.0,956.1140862990404,0,5975,160.019093941262,0.349215912,215.9003077693735,1290.0043389220068,5975,314,c.200 - 300,False
Anglet_P,283,229.6629288674516,3724,24 4SG,CAN20,False,2024-11-30,855.2647471023897,2024,0.0,0,True,0,0.0,3724,855.2647471023897,2024-12-31,31,229.6629288674516,c.200 - 300,0.0,855.2647471023897,0,3724,229.6629288674516,0.349215912,309.8648780244898,1153.9368057632005,3724,314,d.300 - 400,False
Couso i+d,283,365.8914462396326,500,24 4SG,E03,False,2024-11-30,182.9457231198163,2024,0.0,0,True,0,0.0,500,182.9457231198163,2024-12-31,31,365.8914462396326,d.300 - 400,0.0,182.9457231198163,0,500,365.8914462396326,0.351314381,494.434373188504,247.217186594252,500,314,e.400 - 500,False
Anglet_P,283,164.65551299496104,6258,24 4SG,CAN06,False,2024-11-30,1030.4142003224665,2024,0.0,0,True,0,0.0,6258,1030.4142003224665,2024-12-31,31,164.65551299496107,b.100 - 200,0.0,1030.4142003224665,0,6258,164.65551299496107,0.349215912,222.15583813132423,1390.251235025827,6258,314,c.200 - 300,False
Tocha Sole,283,140.93906451619225,13585,24 4SG,AN02,False,2024-11-30,1914.657191452472,2024,0.0,0,True,0,0.0,13585,1914.657191452472,2024-12-31,31,140.93906451619225,b.100 - 200,0.0,1914.657191452472,0,13585,140.93906451619225,0.362274148,191.9976440337128,2608.2879941979886,13585,314,b.100 - 200,False
Anglet_P,283,256.0732734458376,3744,24 4SG,CAN03,False,2024-11-30,958.738335781216,2024,0.0,0,True,0,0.0,3744,958.738335781216,2024-12-31,31,256.0732734458376,c.200 - 300,0.0,958.738335781216,0,3744,256.0732734458376,0.349215912,345.4981351710511,1293.5450180804155,3744,314,d.300 - 400,False
Couso i+d,283,305.323344335322,6965,24 4SG,C01,False,2024-11-30,2126.577093295518,2024,0.0,0,True,0,0.0,6965,2126.577093295518,2024-12-31,31,305.323344335322,d.300 - 400,0.0,2126.577093295518,0,6965,305.323344335322,0.351314381,412.58782605533554,2873.674208475412,6965,314,e.400 - 500,False
Couso i+d,283,365.8914462396326,500,24 4SG,E09,False,2024-11-30,182.9457231198163,2024,0.0,0,True,0,0.0,500,182.9457231198163,2024-12-31,31,365.8914462396326,d.300 - 400,0.0,182.9457231198163,0,500,365.8914462396326,0.351314381,494.434373188504,247.217186594252,500,314,e.400 - 500,False
Couso i+d,283,365.8914462396326,500,24 4SG,E08,False,2024-11-30,182.9457231198163,2024,0.0,0,True,0,0.0,500,182.9457231198163,2024-12-31,31,365.8914462396326,d.300 - 400,0.0,182.9457231198163,0,500,365.8914462396326,0.351314381,494.434373188504,247.217186594252,500,314,e.400 - 500,False
Anglet_P,283,238.0896529258706,3586,24 4SG,CAN01,False,2024-11-30,853.7894953921721,2024,0.0,0,True,0,0.0,3586,853.7894953921721,2024-12-31,31,238.0896529258706,c.200 - 300,0.0,853.7894953921721,0,3586,238.0896529258706,0.349215912,321.234348210142,1151.9463726815693,3586,314,d.300 - 400,False
Couso i+d,283,365.8914462396326,500,24 4SG,E07,False,2024-11-30,182.9457231198163,2024,0.0,0,True,0,0.0,500,182.9457231198163,2024-12-31,31,365.8914462396326,d.300 - 400,0.0,182.9457231198163,0,500,365.8914462396326,0.351314381,494.434373188504,247.217186594252,500,314,e.400 - 500,False
Tocha Sole,161,31.57620595793308,2500,24 5SG,26_Indef_Tocha Sole_10_2024,True,2024-11-30,78.9405148948327,2024,0.0,0,False,0,0.0,2500,78.9405148948327,2024-12-31,31,31.576205957933084,a.0 - 100,0.0,78.9405148948327,0,2500,31.576205957933084,0.638941514,51.75155479907067,129.37888699767666,2500,192,a.0 - 100,False
Anglet_P,283,155.2083646189009,6029,24 4SG,CAN19,False,2024-11-30,935.7512302873536,2024,0.0,0,True,0,0.0,6029,935.7512302873536,2024-12-31,31,155.20836461890093,b.100 - 200,0.0,935.7512302873536,0,6029,155.20836461890093,0.349215912,209.40959521931896,1262.530449577274,6029,314,c.200 - 300,False
Anglet_P,283,230.17844610396665,3495,24 4SG,CAN24,False,2024-11-30,804.4736691333633,2024,0.0,0,True,0,0.0,3495,804.4736691333633,2024-12-31,31,230.1784461039666,c.200 - 300,0.0,804.4736691333633,0,3495,230.1784461039666,0.349215912,310.56042208290614,1085.408675179757,3495,314,d.300 - 400,False
Anglet_P,191,45.68007380456058,2536,24 5SG,9_Indef_Anglet_P_9_2024,True,2024-11-30,115.84466716836565,2024,0.0,0,True,0,0.0,2536,115.84466716836565,2024-12-31,31,45.68007380456058,a.0 - 100,0.0,115.84466716836565,0,2536,45.68007380456058,0.651488364,75.44011035489301,191.31611986000868,2536,222,a.0 - 100,False
Anglet_P,283,241.7974115115749,3709,24 4SG,CAN23,False,2024-11-30,896.8265992964315,2024,0.0,0,True,0,0.0,3709,896.8265992964315,2024-12-31,31,241.7974115115749,c.200 - 300,0.0,896.8265992964315,0,3709,241.7974115115749,0.349215912,326.2369150918289,1210.0127180755935,3709,314,d.300 - 400,False
Tocha Sole,283,171.63369624896933,13882,24 4SG,AN18,False,2024-11-30,2382.6189713281924,2024,0.0,0,True,0,0.0,13882,2382.6189713281924,2024-12-31,31,171.63369624896936,b.100 - 200,0.0,2382.6189713281924,0,13882,171.63369624896936,0.362274148,233.8121473256556,3245.78022917475,13882,314,c.200 - 300,False
Couso i+d,283,365.8914462396326,500,24 4SG,E05,False,2024-11-30,182.9457231198163,2024,0.0,0,True,0,0.0,500,182.9457231198163,2024-12-31,31,365.8914462396326,d.300 - 400,0.0,182.9457231198163,0,500,365.8914462396326,0.351314381,494.434373188504,247.217186594252,500,314,e.400 - 500,False
Anglet_P,283,159.1539832099981,6052,24 4SG,CAN18,False,2024-11-30,963.1999063869084,2024,0.0,0,True,0,0.0,6052,963.1999063869084,2024-12-31,31,159.1539832099981,b.100 - 200,0.0,963.1999063869084,0,6052,159.1539832099981,0.349215912,214.7330866051103,1299.564640134127,6052,314,c.200 - 300,False
Cervo Sole,255,134.623386541218,13999,24 4SG,AN02,False,2024-11-30,1884.5927881905109,2024,0.0,0,True,0,0.0,13999,1884.5927881905109,2024-12-31,31,134.623386541218,b.100 - 200,0.0,1884.5927881905109,0,13999,134.623386541218,0.402249633,188.77559437064008,2642.66954559459,13999,286,b.100 - 200,False
Couso i+d,283,365.8914462396326,500,24 4SG,E02,False,2024-11-30,182.9457231198163,2024,0.0,0,True,0,0.0,500,182.9457231198163,2024-12-31,31,365.8914462396326,d.300 - 400,0.0,182.9457231198163,0,500,365.8914462396326,0.351314381,494.434373188504,247.217186594252,500,314,e.400 - 500,False
Hafnir_P,269,155.24247779683324,6837,24 4SG,N21,False,2024-11-30,1061.3928206969488,2024,0.0,0,True,0,0.0,6837,1061.3928206969488,2024-12-31,31,155.24247779683324,b.100 - 200,0.0,1061.3928206969488,0,6837,155.24247779683324,0.357666657,210.7675358548233,1441.0176426394269,6837,300,c.200 - 300,False
Hafnir_P,269,107.29293089854644,7449,24 4SG,N04,False,2024-11-30,799.2250422632725,2024,0.0,0,True,0,0.0,7448,799.1177493323739,2024-12-31,31,107.29293089854644,b.100 - 200,0.1072929308985464,799.1177493323739,1,7448,107.29293089854644,0.357666657,145.66803481276156,1084.9355232854482,7448,300,b.100 - 200,False
Hafnir_P,269,146.2610994818283,6942,24 4SG,N22,False,2024-11-30,1015.344552602852,2024,0.0,0,True,0,0.0,6942,1015.344552602852,2024-12-31,31,146.26109948182827,b.100 - 200,0.0,1015.344552602852,0,6942,146.26109948182827,0.357666657,198.57381798263825,1378.4994444354743,6942,300,b.100 - 200,False
Hafnir_P,269,90.54707912698908,6820,24 4SG,N05,False,2024-11-30,617.5310796460656,2024,0.0,0,True,0,0.0,6820,617.5310796460656,2024-12-31,31,90.54707912698908,a.0 - 100,0.0,617.5310796460656,0,6820,90.54707912698908,0.357666657,122.93275021945377,838.4013564966747,6820,300,b.100 - 200,False
Hafnir_P,269,124.36634836078714,7844,24 4SG,N03,False,2024-11-30,975.5296365420144,2024,0.0,0,True,0,0.0,7844,975.5296365420144,2024-12-31,31,124.36634836078714,b.100 - 200,0.0,975.5296365420144,0,7844,124.36634836078714,0.357666657,168.8480444222873,1324.4440604484216,7844,300,b.100 - 200,False
Tocha Sole,338,227.0028980403979,6560,24 3SG,AP17,False,2024-11-30,1489.13901114501,2024,0.0,0,False,0,0.0,6560,1489.13901114501,2024-12-31,31,227.00289804039787,c.200 - 300,0.0,1489.13901114501,0,6560,227.00289804039787,0.303104752,295.80855515421393,1940.504121811644,6560,369,c.200 - 300,False
Hafnir_P,269,148.90029654360762,6997,24 4SG,N14,False,2024-11-30,1041.8553749156226,2024,0.0,0,True,0,0.0,6997,1041.8553749156226,2024-12-31,31,148.90029654360765,b.100 - 200,0.0,1041.8553749156226,0,6997,148.90029654360765,0.357666657,202.15696783466845,1414.4923039391751,6997,300,c.200 - 300,False
Hafnir_P,269,172.81895314381902,6848,24 4SG,N24,False,2024-11-30,1183.4641911288725,2024,0.0,0,True,0,0.0,6848,1183.4641911288725,2024-12-31,31,172.818953143819,b.100 - 200,0.0,1183.4641911288725,0,6848,172.818953143819,0.357666657,234.6305303810084,1606.749872049145,6848,300,c.200 - 300,False
Hafnir_P,269,116.38115984163908,7490,24 4SG,N13,False,2024-11-30,871.6948872138767,2024,0.0,0,True,0,0.0,7490,871.6948872138767,2024-12-31,31,116.38115984163908,b.100 - 200,0.0,871.6948872138767,0,7490,116.38115984163908,0.357666657,158.00682021998077,1183.471083447656,7490,300,b.100 - 200,False
Hafnir_P,269,147.38539234648937,7295,24 4SG,N23,False,2024-11-30,1075.1764371676395,2024,0.0,0,True,0,0.0,7295,1075.1764371676395,2024-12-31,31,147.38539234648934,b.100 - 200,0.0,1075.1764371676395,0,7295,147.38539234648934,0.357666657,200.1002329176916,1459.73119913456,7295,300,c.200 - 300,False
Hafnir_P,269,126.44951918425068,7883,24 4SG,N02,False,2024-11-30,996.801559729448,2024,0.0,0,True,0,0.0,7883,996.801559729448,2024-12-31,31,126.44951918425068,b.100 - 200,0.0,996.801559729448,0,7883,126.44951918425068,0.357666657,171.67629599013898,1353.3242412902655,7883,300,b.100 - 200,False
Hafnir_P,269,173.80296007066335,7092,24 4SG,N25,False,2024-11-30,1232.6105928211446,2024,0.0,0,True,0,0.0,7092,1232.6105928211446,2024-12-31,31,173.80296007066335,b.100 - 200,0.0,1232.6105928211446,0,7092,173.80296007066335,0.357666657,235.966483775842,1673.4743029382716,7092,300,c.200 - 300,False
Cervo Sole,255,125.4678220175342,14929,24 4SG,AN03,False,2024-11-30,1873.109114899768,2024,0.0,0,True,0,0.0,14929,1873.109114899768,2024-12-31,31,125.46782201753416,b.100 - 200,0.0,1873.109114899768,0,14929,125.46782201753416,0.402249633,175.93720737739662,2626.566568937154,14929,286,b.100 - 200,False
Tocha Sole,255,106.82931050699392,9943,24 4SG,AN07,False,2024-11-30,1062.2038343710406,2024,0.0,0,True,0,0.0,9942,1062.0970050605335,2024-12-31,31,106.82931050699392,b.100 - 200,0.1068293105069939,1062.0970050605335,1,9942,106.82931050699392,0.402249633,149.80136145207527,1489.3251355565324,9942,286,b.100 - 200,False
Cervo Sole,130,14.36067575153795,2500,24 6SG,20_Indef_Cervo Sole_11_2024,True,2024-11-30,35.90168937884488,2024,0.0,0,False,0,0.0,2500,35.90168937884488,2024-12-31,31,14.36067575153795,a.0 - 100,0.0,35.90168937884488,0,2500,14.36067575153795,1.057297254,29.54417878922341,73.86044697305853,2500,161,a.0 - 100,False
Tocha Sole,255,133.00602021784238,9994,24 4SG,AN22,False,2024-11-30,1329.262166057117,2024,0.0,0,True,0,0.0,9994,1329.262166057117,2024-12-31,31,133.00602021784238,b.100 - 200,0.0,1329.262166057117,0,9994,133.00602021784238,0.402249633,186.50764303726004,1863.9573845143768,9994,286,b.100 - 200,False
Tocha Sole,255,104.70687257861476,9941,24 4SG,AN16,False,2024-11-30,1040.891020304009,2024,0.0,0,True,0,0.0,9941,1040.891020304009,2024-12-31,31,104.70687257861474,b.100 - 200,0.0,1040.891020304009,0,9941,104.70687257861474,0.402249633,146.82517364594028,1459.5890512142923,9941,286,b.100 - 200,False
Cervo Sole,255,114.4208432230454,15949,24 4SG,AN04,False,2024-11-30,1824.898028564351,2024,0.0,0,True,0,0.0,15949,1824.898028564351,2024-12-31,31,114.4208432230454,b.100 - 200,0.0,1824.898028564351,0,15949,114.4208432230454,0.402249633,160.44658541706593,2558.9625908167845,15949,286,b.100 - 200,False
Cervo Sole,255,139.3755174857979,13273,24 4SG,AN01,False,2024-11-30,1849.931243588996,2024,0.0,0,True,0,0.0,13273,1849.931243588996,2024-12-31,31,139.37551748579787,b.100 - 200,0.0,1849.931243588996,0,13273,139.37551748579787,0.402249633,195.4392682436452,2594.0654073979017,13273,286,b.100 - 200,False
Tocha Sole,255,133.71350177631686,11021,24 4SG,AN11,False,2024-11-30,1473.656503076788,2024,0.0,0,True,0,0.0,11021,1473.656503076788,2024-12-31,31,133.71350177631686,b.100 - 200,0.0,1473.656503076788,0,11021,133.71350177631686,0.402249633,187.4997087929852,2066.4342906074894,11021,286,b.100 - 200,False
Hafnir_P,227,86.84470465192771,6499,24 5SG,N09,False,2024-11-30,564.4037355328782,2024,0.0,0,True,0,0.0,6499,564.4037355328782,2024-12-31,31,86.8447046519277,a.0 - 100,0.0,564.4037355328782,0,6499,86.8447046519277,0.443285706,125.34172086591894,814.5958439076072,6499,258,b.100 - 200,False
Cervo Sole,255,97.8175475450047,16626,24 4SG,AN06,False,2024-11-30,1626.314545483248,2024,0.0,0,True,0,0.0,16626,1626.314545483248,2024-12-31,31,97.8175475450047,a.0 - 100,0.0,1626.314545483248,0,16626,97.8175475450047,0.402249633,137.16462014594288,2280.4989745464463,16626,286,b.100 - 200,False
Anglet_P,241,94.58621704716596,8634,24 4SG,CAN17,False,2024-11-30,816.6573979852308,2024,0.0,0,True,0,0.0,8634,816.6573979852308,2024-12-31,31,94.58621704716596,a.0 - 100,0.0,816.6573979852308,0,8634,94.58621704716596,0.436387795,135.8624877417701,1173.0367191624432,8634,272,b.100 - 200,False
Anglet_P,241,150.70541955774695,8164,24 4SG,CAN10,False,2024-11-30,1230.359045269446,2024,0.0,0,True,0,0.0,8164,1230.359045269446,2024-12-31,31,150.70541955774698,b.100 - 200,0.0,1230.359045269446,0,8164,150.70541955774698,0.436387795,216.47142529310207,1767.2727160928853,8164,272,c.200 - 300,False
Anglet_P,241,101.77765943922704,10192,24 4SG,CAN16,False,2024-11-30,1037.3179050046022,2024,0.0,0,True,0,0.0,10192,1037.3179050046022,2024-12-31,31,101.77765943922704,b.100 - 200,0.0,1037.3179050046022,0,10192,101.77765943922704,0.436387795,146.1921878221723,1489.99077828358,10192,272,b.100 - 200,False
Hafnir_P,130,22.21377605791153,2500,24 6SG,52_Indef_Hafnir_P_11_2024,True,2024-11-30,55.53444014477883,2024,0.0,0,False,0,0.0,2500,55.53444014477883,2024-12-31,31,22.21377605791153,a.0 - 100,0.0,55.53444014477883,0,2500,22.21377605791153,0.9164,42.57048043738166,106.42620109345415,2500,161,a.0 - 100,False
Anglet_P,241,129.17247297866135,10917,24 4SG,CAN12,False,2024-11-30,1410.175887508046,2024,0.0,0,True,0,0.0,10917,1410.175887508046,2024-12-31,31,129.17247297866135,b.100 - 200,0.0,1410.175887508046,0,10917,129.17247297866135,0.436387795,185.5417636365165,2025.5594336198503,10917,272,b.100 - 200,False
Hafnir_P,191,49.84197815484707,2500,24 5SG,19_Indef_Hafnir_P_9_2024,True,2024-11-30,124.60494538711768,2024,0.0,0,True,0,0.0,2500,124.60494538711768,2024-12-31,31,49.84197815484707,a.0 - 100,0.0,124.60494538711768,0,2500,49.84197815484707,0.573095245,78.4061788367838,196.0154470919595,2500,222,a.0 - 100,False
Anglet_P,241,131.54773948960687,10930,24 4SG,CAN11,False,2024-11-30,1437.816792621403,2024,0.0,0,True,0,0.0,10930,1437.816792621403,2024-12-31,31,131.54773948960684,b.100 - 200,0.0,1437.816792621403,0,10930,131.54773948960684,0.436387795,188.9535674627108,2065.262492367429,10930,272,b.100 - 200,False
Cervo Sole,191,53.68551170196975,2500,24 5SG,27_Indef_Cervo Sole_9_2024,True,2024-11-30,134.2137792549244,2024,0.0,0,True,0,0.0,2500,134.2137792549244,2024-12-31,31,53.68551170196976,a.0 - 100,0.0,134.2137792549244,0,2500,53.68551170196976,0.53792361,82.56421596139057,206.41053990347643,2500,222,a.0 - 100,False
Tocha Sole,241,66.44759387229958,10677,24 4SG,AN20,False,2024-11-30,709.4609597745426,2024,0.0,0,True,0,0.0,10677,709.4609597745426,2024-12-31,31,66.44759387229958,a.0 - 100,0.0,709.4609597745426,0,10677,66.44759387229958,0.4257388789999999,94.73691799973966,1011.5060734832203,10677,272,a.0 - 100,False
Tocha Sole,241,88.3149219800235,10900,24 4SG,AN24,False,2024-11-30,962.632649582256,2024,0.0,0,True,0,0.0,10900,962.632649582256,2024-12-31,31,88.3149219800235,a.0 - 100,0.0,962.632649582256,0,10900,88.3149219800235,0.4257388789999999,125.91401786277116,1372.4627947042056,10900,272,b.100 - 200,False
Tocha Sole,241,102.11925537411648,11047,24 4SG,AN12,False,2024-11-30,1128.1114141178648,2024,0.0,0,True,0,0.0,11047,1128.1114141178648,2024-12-31,31,102.11925537411648,b.100 - 200,0.0,1128.1114141178648,0,11047,102.11925537411648,0.4257388789999999,145.59539268140753,1608.392302951509,11047,272,b.100 - 200,False
Anglet_P,367,523.1560593158586,5043,24 2SG,CBG18,False,2024-11-30,2638.2760071298744,2024,10.98627724563303,21,False,0,0.0,5022,2627.2897298842413,2024-12-31,31,523.1560593158586,f.500 - 600,0.0,2638.2760071298744,0,5043,523.1560593158586,0.264442793,661.5009088162178,3322.057564075046,5022,398,g.600 - 800,False
Anglet_P,241,162.15903144413565,8159,24 4SG,CAN22,False,2024-11-30,1323.0555375527026,2024,0.0,0,True,0,0.0,8159,1323.0555375527026,2024-12-31,31,162.15903144413562,b.100 - 200,0.0,1323.0555375527026,0,8159,162.15903144413562,0.436387795,232.92325361537763,1900.420826247866,8159,272,c.200 - 300,False
Tocha Sole,241,86.020768196507,10439,24 4SG,AN21,False,2024-11-30,897.9707992033366,2024,0.0,0,True,0,0.0,10439,897.9707992033366,2024-12-31,31,86.020768196507,a.0 - 100,0.0,897.9707992033366,0,10439,86.020768196507,0.4257388789999999,122.64315361920674,1280.2718806308992,10439,272,b.100 - 200,False
Anglet_P,241,104.84083740836913,10192,24 4SG,CAN13,False,2024-11-30,1068.537814866098,2024,0.0,0,True,0,0.0,10192,1068.537814866098,2024-12-31,31,104.84083740836913,b.100 - 200,0.0,1068.537814866098,0,10192,104.84083740836913,0.436387795,150.59209927096083,1534.834675769633,10192,272,b.100 - 200,False
Hafnir_P,227,71.35345193682679,10597,24 5SG,N39,False,2024-11-30,756.1325301745535,2024,0.0,0,True,0,0.0,10597,756.1325301745535,2024-12-31,31,71.3534519368268,a.0 - 100,0.0,756.1325301745535,0,10597,71.3534519368268,0.443285706,102.98341725418014,1091.3152726425471,10597,258,b.100 - 200,False
Hafnir_P,227,62.19607453905854,11789,24 5SG,N42,False,2024-11-30,733.2295227409612,2024,0.0,0,True,0,0.0,11789,733.2295227409612,2024-12-31,31,62.19607453905854,a.0 - 100,0.0,733.2295227409612,0,11789,62.19607453905854,0.443285706,89.76670535153373,1058.2596893892312,11789,258,a.0 - 100,False
Hafnir_P,227,63.735709430827015,9894,24 5SG,N40,False,2024-11-30,630.6011091086025,2024,0.0,0,True,0,0.0,9894,630.6011091086025,2024-12-31,31,63.735709430827015,a.0 - 100,0.0,630.6011091086025,0,9894,63.735709430827015,0.443285706,91.98883838328204,910.1375669641924,9894,258,a.0 - 100,False
Hafnir_P,227,83.04654799749643,9499,24 5SG,N07,False,2024-11-30,788.8591594282186,2024,0.0,0,True,0,0.0,9499,788.8591594282186,2024-12-31,31,83.04654799749643,a.0 - 100,0.0,788.8591594282186,0,9499,83.04654799749643,0.443285706,119.85989565742952,1138.5491488499229,9499,258,b.100 - 200,False
Cervo Sole,191,41.36356517538428,2500,24 5SG,12_Indef_Cervo Sole_9_2024,True,2024-11-30,103.4089129384607,2024,0.0,0,True,0,0.0,2500,103.4089129384607,2024-12-31,31,41.36356517538428,a.0 - 100,0.0,103.4089129384607,0,2500,41.36356517538428,0.53792361,63.61400347699728,159.0350086924932,2500,222,a.0 - 100,False
Hafnir_P,227,80.248636798675,9450,24 5SG,N38,False,2024-11-30,758.3496177474786,2024,0.0,0,True,0,0.0,9450,758.3496177474786,2024-12-31,31,80.24863679867498,a.0 - 100,0.0,758.3496177474786,0,9450,80.24863679867498,0.443285706,115.8217104175132,1094.5151634454996,9450,258,b.100 - 200,False
Hafnir_P,227,100.57101854878908,6648,24 5SG,N11,False,2024-11-30,668.5961313123498,2024,0.0,0,True,0,0.0,6648,668.5961313123498,2024-12-31,31,100.57101854878908,b.100 - 200,0.0,668.5961313123498,0,6648,100.57101854878908,0.443285706,145.15271350932815,964.9752394100136,6648,258,b.100 - 200,False
Hafnir_P,227,81.09513230314192,10298,24 5SG,N12,False,2024-11-30,835.1176724577556,2024,0.0,0,True,0,0.0,10298,835.1176724577556,2024-12-31,31,81.09513230314192,a.0 - 100,0.0,835.1176724577556,0,10298,81.09513230314192,0.443285706,117.0434452793036,1205.3133994862685,10298,258,b.100 - 200,False
Hafnir_P,227,57.59513046951203,10453,24 5SG,N44,False,2024-11-30,602.0418987978093,2024,0.0,0,True,0,0.0,10453,602.0418987978093,2024-12-31,31,57.59513046951204,a.0 - 100,0.0,602.0418987978093,0,10453,57.59513046951204,0.443285706,83.12622854185179,868.9184669479768,10453,258,a.0 - 100,False
Hafnir_P,227,80.03709523445096,10600,24 5SG,N27,False,2024-11-30,848.3932094851803,2024,0.0,0,True,0,0.0,10600,848.3932094851803,2024-12-31,31,80.03709523445096,a.0 - 100,0.0,848.3932094851803,0,10600,80.03709523445096,0.443285706,115.5163955016438,1224.473792317424,10600,258,b.100 - 200,False
Hafnir_P,227,83.97497416062815,9294,24 5SG,N06,False,2024-11-30,780.4634098488781,2024,0.0,0,True,0,0.0,9294,780.4634098488781,2024-12-31,31,83.97497416062816,a.0 - 100,0.0,780.4634098488781,0,9294,83.97497416062816,0.443285706,121.19987986775398,1126.4316834909057,9294,258,b.100 - 200,False
Hafnir_P,227,47.24312701721243,10567,24 5SG,N45,False,2024-11-30,499.2181231908837,2024,0.0,0,True,0,0.0,10567,499.2181231908837,2024-12-31,31,47.24312701721243,a.0 - 100,0.0,499.2181231908837,0,10567,47.24312701721243,0.443285706,68.18532993068511,720.5143813775496,10567,258,a.0 - 100,False
Hafnir_P,227,60.50259921434382,11286,24 5SG,N43,False,2024-11-30,682.8323347330843,2024,0.0,0,True,0,0.0,11286,682.8323347330843,2024-12-31,31,60.50259921434381,a.0 - 100,0.0,682.8323347330843,0,11286,60.50259921434381,0.443285706,87.32253662190925,985.5221483148678,11286,258,a.0 - 100,False
Hafnir_P,227,91.23707519192313,9550,24 5SG,N08,False,2024-11-30,871.3140680828658,2024,0.0,0,True,0,0.0,9550,871.3140680828658,2024-12-31,31,91.23707519192313,a.0 - 100,0.0,871.3140680828658,0,9550,91.23707519192313,0.443285706,131.68116648174984,1257.5551399007109,9550,258,b.100 - 200,False
Hafnir_P,227,98.38351501736818,8149,24 5SG,N10,False,2024-11-30,801.7272638765334,2024,0.0,0,True,0,0.0,8149,801.7272638765334,2024-12-31,31,98.38351501736818,a.0 - 100,0.0,801.7272638765334,0,8149,98.38351501736818,0.443285706,141.99552093060385,1157.1215000634909,8149,258,b.100 - 200,False
Cervo Sole,161,33.098683454773834,2500,24 5SG,28_Indef_Cervo Sole_10_2024,True,2024-11-30,82.74670863693459,2024,0.0,0,False,0,0.0,2500,82.74670863693459,2024-12-31,31,33.098683454773834,a.0 - 100,0.0,82.74670863693459,0,2500,33.098683454773834,0.638941514,54.246806372773776,135.61701593193445,2500,192,a.0 - 100,False
