Granja,FechaFin,Gen,Talla,Biomasa,Num
SSF_Iberia,2024-10-31,23 2,h.2000 - 2500,4996.568653796706,2204.0
SSF_Iberia,2024-10-31,23 2,h.2000 - 2500,5514.201018544732,2374.0
SSF_Iberia,2024-10-31,23 2,h.2000 - 2500,7132.506703965872,3033.0
SSF_Iberia,2024-10-31,23 2,h.2000 - 2500,5552.452518008536,2342.0
SSF_Iberia,2024-10-31,23 2,i.2500 - 3000,1952.1294006158168,769.0
SSF_Iberia,2024-10-31,23 2,h.2000 - 2500,5442.530879715288,2284.0
SSF_Iberia,2024-10-31,23 2,h.2000 - 2500,4559.233965082511,1897.0
SSF_Iberia,2024-10-31,23 2,h.2000 - 2500,8370.360560431563,3434.0
SSF_Iberia,2024-10-31,23 2,h.2000 - 2500,5348.737749170829,2290.0
SSF_Iberia,2024-10-31,23 2,h.2000 - 2500,6268.19150267257,2528.0
SSF_Iberia,2024-10-31,23 2,h.2000 - 2500,6650.619129252131,2749.0
SSF_Iberia,2024-10-31,23 4,f.1000 - 1500,4328.992926373198,3962.0
SSF_Iberia,2024-10-31,23 2,h.2000 - 2500,5293.281327488204,2193.0
SSF_Iberia,2024-10-31,23 4,d.600 - 800,3221.448371048972,4096.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,4864.718059847217,3357.0
SSF_Iberia,2024-10-31,23 3,e.800 - 1000,3645.965234395367,3738.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4761.778349820856,2950.0
SSF_Iberia,2024-10-31,23 3,h.2000 - 2500,6622.022298811834,2790.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,3943.7209787524994,2180.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,3035.394820689706,1798.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4589.625954240268,2987.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4747.056021465305,2498.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,3994.220440363196,2209.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,2612.986803373939,1570.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,3392.572993841621,2354.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4386.61032757495,2427.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4581.839041399116,2300.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,2778.94408335592,1994.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4415.534981661808,2309.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,5246.4918944896335,2766.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,5626.042517811445,5202.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4900.343239259458,2790.0
SSF_Iberia,2024-10-31,23 3,f.1000 - 1500,1781.9072368686857,1609.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4693.16214192754,2467.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,2921.654150625552,1500.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4882.57441800578,2806.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,5208.716003889111,2792.0
SSF_Iberia,2024-10-31,23 3,h.2000 - 2500,4571.70034103018,2204.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,5162.5245271228805,2804.0
SSF_Iberia,2024-10-31,23 3,h.2000 - 2500,3879.2610004527937,1933.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4344.573864319832,2398.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4216.165291025344,2408.0
SSF_Iberia,2024-10-31,23 4,f.1000 - 1500,1937.4216580018424,1891.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,5472.143086880173,2789.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,4745.4376315552745,2403.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,5218.1278162269655,2796.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,2832.0388357108754,1510.0
SSF_Iberia,2024-10-31,23 3,g.1500 - 2000,5380.040024327291,2800.0
SSF_Iberia,2024-10-31,23 3,h.2000 - 2500,4832.563674932072,2093.0
SSF_Iberia,2024-10-31,23 3,h.2000 - 2500,1452.3558949134426,611.0
SSF_Iberia,2024-10-31,23 3,h.2000 - 2500,5970.512127605145,2873.0
SSF_Iberia,2024-10-31,23 3,h.2000 - 2500,3920.15691519162,1723.0
