Granja,Edad,PesoMedio,Type
Lira_P,376,409.5,Historical
Lira_P,376,335,Historical
Vilan_P,321,235,Historical
Vilan_P,293,142,Historical
Vilan_P,292,145.2,Historical
Lira_P,262,220.8,Historical
Lira_P,304,279.5,Historical
Lira_P,362,420,Historical
Lira_P,334,346,Historical
Lira_P,304,156.8,Historical
Lira_P,362,258.4,Historical
Lira_P,321,252,Historical
Lira_P,440,761,Historical
Lira_P,321,202.4,Historical
Lira_P,440,607,Historical
Lira_P,349,300.5,Historical
Lira_P,468,683.5,Historical
Lira_P,411,713,Historical
Lira_P,348,466.5,Historical
Lira_P,383,594,Historical
Lira_P,320,390.5,Historical
Lira_P,439,833,Historical
Vilan_P,110,14.74285714,Historical
Lira_P,320,325,Historical
Lira_P,439,666.5,Historical
Lira_P,348,412.5,Historical
Lira_P,383,487,Historical
Lira_P,411,397,Historical
Lira_P,383,264.5,Historical
Vilan_P,201,82.28571429,Historical
Vilan_P,236,122.8571429,Historical
Vilan_P,138,28.5,Historical
Vilan_P,173,48.5,Historical
Lira_P,363,451,Historical
Lira_P,391,559,Historical
Lira_P,335,322.5,Historical
Lira_P,454,706.5,Historical
Lira_P,363,349.5,Historical
Lira_P,363,363,Historical
Lira_P,335,256.5,Historical
Lira_P,454,681,Historical
Lira_P,300,144,Historical
Vilan_P,293,255,Historical
Vilan_P,209,108,Historical
Vilan_P,209,90.75,Historical
Vilan_P,181,63.81818182,Historical
Vilan_P,292,316,Historical
Vilan_P,292,315,Historical
Vilan_P,292,252,Historical
Vilan_P,153,42,Historical
Vilan_P,173,56.85714286,Historical
Vilan_P,264,155.25,Historical
Lira_P,411,656.5,Historical
Vilan_P,271,108.6666667,Historical
Vilan_P,117,19.69230769,Historical
Vilan_P,117,19.09090909,Historical
Vilan_P,104,20.66666667,Historical
Vilan_P,104,13.66666667,Historical
Vilan_P,336,304.5,Historical
Vilan_P,301,259.6,Historical
Vilan_P,336,302,Historical
Vilan_P,132,41.5,Historical
Vilan_P,251,125.5,Historical
Vilan_P,223,120.25,Historical
Vilan_P,195,107.25,Historical
Vilan_P,251,114.25,Historical
Vilan_P,132,27.75,Historical
Vilan_P,167,54.75,Historical
Vilan_P,251,98.25,Historical
Vilan_P,327,176.4,Historical
Vilan_P,264,171.5,Historical
Vilan_P,327,348,Historical
Vilan_P,327,264,Historical
Vilan_P,299,266,Historical
Vilan_P,327,266.8,Historical
Lira_P,314,289.5,Historical
Lira_P,291,249.5,Historical
Lira_P,440,714,Historical
Lira_P,600,1250,Historical
Lira_P,412,337,Historical
Lira_P,424,216.8,Historical
Lira_P,342,198.5,Historical
Lira_P,377,330,Historical
Lira_P,377,218.5,Historical
Lira_P,188,67.33333333,Historical
Lira_P,188,62.66666667,Historical
Lira_P,223,127.3333333,Historical
Lira_P,188,66.4,Historical
Lira_P,223,134.4,Historical
Lira_P,314,248.5,Historical
Vilan_P,327,166,Historical
Vilan_P,327,293.5,Historical
Vilan_P,299,119.2,Historical
Vilan_P,314,126,Historical
Vilan_P,286,166,Historical
Vilan_P,286,157.2,Historical
Vilan_P,286,154.4,Historical
Vilan_P,314,244.4,Historical
Vilan_P,314,239.5,Historical
Lira_P,258,128,Historical
Lira_P,377,374,Historical
Vilan_P,223,100.6666667,Historical
Vilan_P,223,107.3333333,Historical
Vilan_P,195,88.44444444,Historical
Vilan_P,167,60.75,Historical
Vilan_P,301,228.8,Historical
Vilan_P,301,150.8,Historical
Vilan_P,264,134.8,Historical
Vilan_P,299,196.4,Historical
Vilan_P,299,199.6,Historical
Vilan_P,299,255,Historical
Lira_P,405,259,Historical
Lira_P,440,399,Historical
Lira_P,377,425,Historical
Lira_P,286,240,Historical
Lira_P,347,455.5,Historical
Lira_P,251,171.5,Historical
Lira_P,377,541.5,Historical
Lira_P,230,129.6,Historical
Lira_P,258,167.2,Historical
Vilan_P,299,169.3333333,Historical
Vilan_P,327,133,Historical
Vilan_P,299,99.66666667,Historical
Vilan_P,327,228,Historical
Vilan_P,327,163.6,Historical
Vilan_P,299,79.33333333,Historical
Vilan_P,299,158.4,Historical
Vilan_P,286,153.2,Historical
Vilan_P,286,141.2,Historical
Vilan_P,286,172.8,Historical
Vilan_P,132,22.25,Historical
Vilan_P,132,23,Historical
Vilan_P,236,106.8571429,Historical
Vilan_P,208,105.7142857,Historical
Vilan_P,208,71.4,Historical
Vilan_P,152,50.36363636,Historical
Vilan_P,117,28.6,Historical
Vilan_P,104,21.55555556,Historical
Vilan_P,301,256.4,Historical
Vilan_P,336,278.8,Historical
Vilan_P,301,167,Historical
Vilan_P,336,209,Historical
Vilan_P,301,114.3333333,Historical
Vilan_P,336,147.3333333,Historical
Vilan_P,301,162.6666667,Historical
Vilan_P,336,216,Historical
Vilan_P,195,82.22222222,Historical
Vilan_P,167,53.75,Historical
Vilan_P,195,84.44444444,Historical
Vilan_P,104,24.5,Historical
Vilan_P,327,317.5,Historical
Lira_P,412,674,Historical
Lira_P,251,164,Historical
Lira_P,286,241.5,Historical
Lira_P,347,396.5,Historical
Lira_P,405,568.5,Historical
Lira_P,286,167.2,Historical
Lira_P,347,260,Historical
Lira_P,405,395.2,Historical
Lira_P,258,154,Historical
Vilan_P,327,219.2,Historical
Vilan_P,327,151.6,Historical
Vilan_P,314,176,Historical
Vilan_P,314,180,Historical
Vilan_P,314,157,Historical
Vilan_P,349,208.6666667,Historical
Vilan_P,349,200,Historical
Vilan_P,349,199.6666667,Historical
Vilan_P,293,302.4,Historical
Vilan_P,321,376,Historical
Vilan_P,293,224,Historical
Vilan_P,293,152,Historical
Lira_P,362,403.5,Historical
Vilan_P,209,97.11111111,Historical
Vilan_P,174,66,Historical
Vilan_P,209,95.11111111,Historical
Vilan_P,167,62.85714286,Historical
Vilan_P,202,92.85714286,Historical
Vilan_P,202,73.25,Historical
Vilan_P,167,49.75,Historical
Lira_P,439,424,Historical
Lira_P,264,190.4,Historical
Lira_P,264,128.8,Historical
Lira_P,355,338.5,Historical
Lira_P,355,316,Historical
Lira_P,328,216.8,Historical
Vilan_P,251,134.2222222,Historical
Vilan_P,153,42.57142857,Historical
Vilan_P,279,173.1428571,Historical
Vilan_P,111,18.66666667,Historical
Vilan_P,292,240,Historical
Vilan_P,327,338.8,Historical
Vilan_P,264,109,Historical
Vilan_P,264,180.4,Historical
Vilan_P,292,208.4,Historical
Vilan_P,327,281.6,Historical
Vilan_P,264,114.4,Historical
Vilan_P,293,176,Historical
Vilan_P,328,227.6666667,Historical
Vilan_P,265,122.6666667,Historical
Vilan_P,321,315.5,Historical
Vilan_P,293,257.6,Historical
Vilan_P,237,131.4285714,Historical
Lira_P,264,131.3333333,Historical
Lira_P,264,175.2,Historical
Vilan_P,167,52.25,Historical
Vilan_P,202,78.75,Historical
Vilan_P,167,53.5,Historical
Vilan_P,167,66.25,Historical
Vilan_P,265,155.1111111,Historical
Vilan_P,230,98,Historical
Vilan_P,202,99.71428571,Historical
Vilan_P,279,174.8571429,Historical
Vilan_P,216,93.42857143,Historical
Vilan_P,251,126.2857143,Historical
Vilan_P,251,139.4285714,Historical
Vilan_P,264,158,Historical
Vilan_P,264,155.6,Historical
Vilan_P,327,300.8,Historical
Vilan_P,292,168.3333333,Historical
Vilan_P,327,224,Historical
Vilan_P,292,267.2,Historical
Vilan_P,327,358.8,Historical
Vilan_P,125,13.08571429,Historical
Vilan_P,327,265.6666667,Historical
Vilan_P,292,192.4,Historical
Vilan_P,292,193.6,Historical
Vilan_P,327,274.4,Historical
Lira_P,355,408,Historical
Vilan_P,307,213.2,Historical
Vilan_P,335,244,Historical
Vilan_P,321,208.8,Historical
Vilan_P,321,210,Historical
Vilan_P,321,147,Historical
Vilan_P,321,253.2,Historical
Vilan_P,293,233.6,Historical
Vilan_P,293,287,Historical
Vilan_P,293,217.2,Historical
Vilan_P,293,115.3333333,Historical
Vilan_P,139,37.71428571,Historical
Vilan_P,202,71.77777778,Historical
Vilan_P,230,113,Historical
Vilan_P,202,76.5,Historical
Vilan_P,251,138.2857143,Historical
Lira_P,355,214.4,Historical
Lira_P,292,149.3333333,Historical
Lira_P,292,196,Historical
Lira_P,292,192.8,Historical
Lira_P,292,254.5,Historical
Lira_P,327,356.5,Historical
Lira_P,446,749.5,Historical
Vilan_P,292,254.8,Historical
Vilan_P,327,337.6,Historical
Vilan_P,264,206.4,Historical
Vilan_P,264,174.8,Historical
Vilan_P,251,137.3333333,Historical
Vilan_P,251,126,Historical
Vilan_P,111,21.75,Historical
Vilan_P,292,202.8,Historical
Vilan_P,327,280.8,Historical
Vilan_P,292,203.2,Historical
Vilan_P,327,284.4,Historical
Vilan_P,125,21.71428571,Historical
Vilan_P,125,16,Historical
Vilan_P,327,242,Historical
Vilan_P,111,18.25,Historical
Lira_P,355,352,Historical
Lira_P,363,297.6,Historical
Lira_P,328,244.8,Historical
Lira_P,272,140,Historical
Lira_P,300,193.5,Historical
Lira_P,419,403,Historical
Lira_P,454,500,Historical
Lira_P,391,350.4,Historical
Lira_P,363,292,Historical
Vilan_P,151,48,Historical
Vilan_P,151,46.85714286,Historical
Vilan_P,230,102.2857143,Historical
Vilan_P,279,232,Historical
Vilan_P,314,288.5,Historical
Vilan_P,230,109.5,Historical
Vilan_P,195,67.75,Historical
Vilan_P,167,43.5,Historical
Lira_P,377,442,Historical
Lira_P,377,420,Historical
Lira_P,433,775,Historical
Lira_P,307,352,Historical
Lira_P,342,452.5,Historical
Lira_P,264,190.4,Historical
Lira_P,264,151.2,Historical
Vilan_P,174,68.44444444,Historical
Vilan_P,209,98.88888889,Historical
Vilan_P,131,26.25,Historical
Vilan_P,131,27.25,Historical
Vilan_P,146,24.22222222,Historical
Vilan_P,265,111.3333333,Historical
Vilan_P,328,242.4,Historical
Vilan_P,335,251.2,Historical
Vilan_P,321,195.2,Historical
Vilan_P,321,192,Historical
Vilan_P,335,308,Historical
Vilan_P,335,337.5,Historical
Vilan_P,307,200.8,Historical
Vilan_P,293,210.8,Historical
Vilan_P,293,208.4,Historical
Lira_P,299,328,Historical
Lira_P,418,808.5,Historical
Vilan_P,293,145,Historical
Vilan_P,321,319.6,Historical
Vilan_P,237,124.8888889,Historical
Vilan_P,146,42.66666667,Historical
Lira_P,472,550.5,Historical
Lira_P,327,266,Historical
Lira_P,446,501.5,Historical
Vilan_P,145,34.88888889,Historical
Vilan_P,117,14,Historical
Vilan_P,117,13.75,Historical
Vilan_P,111,9,Historical
Vilan_P,328,301.5,Historical
Vilan_P,293,174.8,Historical
Vilan_P,328,221.2,Historical
Vilan_P,265,142.4,Historical
Vilan_P,307,223.6,Historical
Vilan_P,293,252,Historical
Vilan_P,321,313.6,Historical
Vilan_P,293,195.6,Historical
Lira_P,299,191.5,Historical
Lira_P,418,502.5,Historical
Vilan_P,146,49.42857143,Historical
Vilan_P,153,33.33333333,Historical
Vilan_P,188,62,Historical
Vilan_P,153,36.66666667,Historical
Vilan_P,279,188.3333333,Historical
Vilan_P,279,161.1428571,Historical
Vilan_P,279,172.2857143,Historical
Vilan_P,230,107.5,Historical
Vilan_P,139,32.75,Historical
Vilan_P,139,37.71428571,Historical
Vilan_P,230,100.8888889,Historical
Vilan_P,139,28,Historical
Vilan_P,265,150,Historical
Vilan_P,167,66.57142857,Historical
Vilan_P,292,226,Historical
Vilan_P,264,215.6,Historical
Vilan_P,125,21.14285714,Historical
Vilan_P,292,198.3333333,Historical
Lira_P,292,182.4,Historical
Vilan_P,145,34.44444444,Historical
Vilan_P,145,26.5,Historical
Vilan_P,145,25.25,Historical
Vilan_P,307,273,Historical
Vilan_P,349,160,Historical
Vilan_P,335,245.6,Historical
Vilan_P,335,323,Historical
Lira_P,271,195,Historical
Lira_P,390,470,Historical
Vilan_P,293,160,Historical
Vilan_P,321,282,Historical
Vilan_P,321,331.6,Historical
Vilan_P,293,204.8,Historical
Lira_P,327,170.4,Historical
Lira_P,264,187.2,Historical
Lira_P,264,119.3333333,Historical
Lira_P,383,305,Historical
Lira_P,264,150.4,Historical
Lira_P,355,450,Historical
Vilan_P,153,44,Historical
Vilan_P,188,71.71428571,Historical
Vilan_P,216,99.71428571,Historical
Vilan_P,230,109.75,Historical
Vilan_P,265,147.25,Historical
Vilan_P,230,95.11111111,Historical
Vilan_P,265,124.2222222,Historical
Vilan_P,139,34.75,Historical
Vilan_P,265,169.75,Historical
Vilan_P,167,49.25,Historical
Vilan_P,292,178.4,Historical
Vilan_P,327,227,Historical
Vilan_P,292,259.6,Historical
Vilan_P,327,320.8,Historical
Vilan_P,292,152.4,Historical
Vilan_P,327,207.2,Historical
Vilan_P,216,90.33333333,Historical
Vilan_P,216,95.71428571,Historical
Vilan_P,111,21.5,Historical
Vilan_P,153,47.55555556,Historical
Vilan_P,202,109.7142857,Historical
Vilan_P,230,136,Historical
Vilan_P,265,183.1428571,Historical
Vilan_P,167,40.75,Historical
Vilan_P,202,67.5,Historical
Vilan_P,230,95.25,Historical
Vilan_P,264,218.4,Historical
Vilan_P,264,173.2,Historical
Vilan_P,292,200.4,Historical
Vilan_P,327,270.4,Historical
Vilan_P,125,16.85714286,Historical
Vilan_P,292,175.2,Historical
Lira_P,383,432.5,Historical
Lira_P,272,135.2,Historical
Vilan_P,125,25.27272727,Historical
Vilan_P,125,21.16666667,Historical
Vilan_P,320,277,Historical
Vilan_P,181,71.55555556,Historical
Vilan_P,348,329.3333333,Historical
Vilan_P,321,317.6,Historical
Vilan_P,209,101.75,Historical
Vilan_P,244,116.5714286,Historical
Vilan_P,181,68.66666667,Historical
Lira_P,529,616,Historical
Lira_P,433,243,Historical
Lira_P,383,357,Historical
Lira_P,418,458.5,Historical
Vilan_P,237,140,Historical
Vilan_P,264,141.1111111,Historical
Vilan_P,292,172,Historical
Vilan_P,327,217.3333333,Historical
Vilan_P,151,45.71428571,Historical
Vilan_P,181,82.28571429,Historical
Vilan_P,237,155.7142857,Historical
Lira_P,319,128,Historical
Lira_P,295,170.5,Historical
Lira_P,414,435,Historical
Lira_P,297,103.2,Historical
Lira_P,401,266.5,Historical
Vilan_P,300,165.6666667,Historical
Vilan_P,335,223.6,Historical
Vilan_P,335,208.4,Historical
Vilan_P,236,135.1111111,Historical
Vilan_P,173,65.42857143,Historical
Vilan_P,201,72.44444444,Historical
Vilan_P,236,105.7777778,Historical
Vilan_P,201,72.22222222,Historical
Lira_P,288,136.8,Historical
Lira_P,317,101.6,Historical
Lira_P,487,745.5,Historical
Vilan_P,181,83,Historical
Vilan_P,181,68.75,Historical
Vilan_P,151,40,Historical
Lira_P,440,448,Historical
Lira_P,487,634,Historical
Lira_P,487,700,Historical
Lira_P,533,494.6666667,Historical
Lira_P,487,673,Historical
Vilan_P,300,108.3333333,Historical
Vilan_P,335,123,Historical
Vilan_P,300,168.3333333,Historical
Vilan_P,335,208,Historical
Vilan_P,145,30.22222222,Historical
Vilan_P,145,33,Historical
Vilan_P,145,24.22222222,Historical
Vilan_P,145,25.55555556,Historical
Lira_P,391,336.5,Historical
Lira_P,398,323.5,Historical
Lira_P,398,165.6,Historical
Lira_P,328,164,Historical
Lira_P,482,533.5,Historical
Lira_P,414,341.5,Historical
Lira_P,481,511.5,Historical
Lira_P,394,199.5,Historical
Lira_P,513,447,Historical
Lira_P,548,544.5,Historical
Lira_P,389,195.2,Historical
Lira_P,385,223,Historical
Lira_P,477,535.5,Historical
Lira_P,410,541.3333333,Historical
Vilan_P,110,14.25,Historical
Vilan_P,181,50.36363636,Historical
Lira_P,398,361.5,Historical
Lira_P,307,188.8,Historical
Lira_P,307,140,Historical
Lira_P,335,226.4,Historical
Lira_P,370,306.4,Historical
Lira_P,307,135.2,Historical
Lira_P,335,232,Historical
Lira_P,370,309.6,Historical
Vilan_P,279,192.8,Historical
Vilan_P,223,92.57142857,Historical
Vilan_P,251,116.6666667,Historical
Vilan_P,223,76.33333333,Historical
Vilan_P,223,162.3333333,Historical
Vilan_P,223,121.4285714,Historical
Vilan_P,223,92.28571429,Historical
Lira_P,312,130,Historical
Lira_P,349,153.5,Historical
Lira_P,503,501.5,Historical
Lira_P,419,217,Historical
Lira_P,454,289.5,Historical
Lira_P,307,189.5,Historical
Lira_P,426,498,Historical
Lira_P,461,608,Historical
Lira_P,335,171.2,Historical
Lira_P,370,240,Historical
Lira_P,307,136.8,Historical
Lira_P,398,293,Historical
Vilan_P,279,225.6,Historical
Vilan_P,279,250.5,Historical
Vilan_P,279,192,Historical
Vilan_P,153,33.66666667,Historical
Vilan_P,314,170.2857143,Historical
Vilan_P,223,73.14285714,Historical
Vilan_P,223,90.85714286,Historical
Vilan_P,279,186,Historical
Vilan_P,209,81.83333333,Historical
Vilan_P,223,139.6666667,Historical
Vilan_P,251,129.7142857,Historical
Vilan_P,279,174,Historical
Vilan_P,314,214,Historical
Lira_P,489,720.5,Historical
Lira_P,236,172,Historical
Lira_P,285,135.5,Historical
Lira_P,439,488,Historical
Lira_P,412,380,Historical
Lira_P,285,108,Historical
Lira_P,439,450,Historical
Lira_P,313,101.5,Historical
Lira_P,348,170.5,Historical
Lira_P,376,216,Historical
Lira_P,348,197.5,Historical
Vilan_P,321,309.6,Historical
Vilan_P,237,132.25,Historical
Vilan_P,146,44,Historical
Vilan_P,153,34.85714286,Historical
Vilan_P,188,61,Historical
Vilan_P,153,40.85714286,Historical
Vilan_P,188,72.57142857,Historical
Vilan_P,279,167.5555556,Historical
Lira_P,314,305.5,Historical
Lira_P,271,294,Historical
Lira_P,332,490.5,Historical
Lira_P,271,193,Historical
Lira_P,390,582,Historical
Lira_P,439,368,Historical
Vilan_P,321,265.2,Historical
Vilan_P,293,150,Historical
Vilan_P,293,256.4,Historical
Vilan_P,321,265.2,Historical
Vilan_P,293,158.6666667,Historical
Vilan_P,321,338,Historical
Vilan_P,146,43.55555556,Historical
Lira_P,202,63.33333333,Historical
Lira_P,313,142,Historical
Lira_P,348,215,Historical
Lira_P,348,233,Historical
Lira_P,376,229.5,Historical
Lira_P,489,597,Historical
Lira_P,173,57.33333333,Historical
Lira_P,208,133.3333333,Historical
Vilan_P,153,46.88888889,Historical
Vilan_P,188,71.11111111,Historical
Vilan_P,216,94,Historical
Vilan_P,251,137.1428571,Historical
Lira_P,299,248,Historical
Lira_P,418,602.5,Historical
Lira_P,271,262.5,Historical
Lira_P,332,443,Historical
Lira_P,390,626,Historical
Vilan_P,125,26,Historical
Vilan_P,125,26.44444444,Historical
Vilan_P,264,92.66666667,Historical
Vilan_P,327,204,Historical
Vilan_P,265,164.8571429,Historical
Vilan_P,230,136.8571429,Historical
Vilan_P,139,28,Historical
Vilan_P,230,106.5,Historical
Vilan_P,265,145.25,Historical
Vilan_P,292,252.4,Historical
Vilan_P,327,199,Historical
Vilan_P,321,242.8,Historical
Vilan_P,321,296,Historical
Vilan_P,188,65.33333333,Historical
Vilan_P,153,40.57142857,Historical
Vilan_P,153,44.28571429,Historical
Vilan_P,188,71.71428571,Historical
Lira_P,313,128.5,Historical
Lira_P,348,201.5,Historical
Lira_P,285,94,Historical
Lira_P,411,353.5,Historical
Lira_P,472,561.5,Historical
Lira_P,328,269.5,Historical
Lira_P,328,256.5,Historical
Vilan_P,139,28,Historical
Vilan_P,265,141,Historical
Vilan_P,230,111,Historical
Vilan_P,265,146.5,Historical
Vilan_P,264,151.6666667,Historical
Vilan_P,264,148.8,Historical
Vilan_P,230,132.25,Historical
Vilan_P,265,193.25,Historical
Vilan_P,167,47.11111111,Historical
Vilan_P,202,72.66666667,Historical
Vilan_P,139,41.42857143,Historical
Vilan_P,264,180,Historical
Vilan_P,292,265.6,Historical
Vilan_P,327,324.8,Historical
Vilan_P,327,279.6,Historical
Lira_P,299,346,Historical
Lira_P,362,352,Historical
Lira_P,362,350.5,Historical
Vilan_P,293,162.4,Historical
Vilan_P,321,282.4,Historical
Lira_P,285,93,Historical
Lira_P,439,417,Historical
Lira_P,285,91.5,Historical
Lira_P,439,460,Historical
Lira_P,285,74.5,Historical
Lira_P,439,366.5,Historical
Lira_P,489,511,Historical
Lira_P,173,58,Historical
Lira_P,236,190.4,Historical
Lira_P,300,133,Historical
Lira_P,361,252.5,Historical
Vilan_P,279,158,Historical
Vilan_P,153,43.42857143,Historical
Vilan_P,188,75.14285714,Historical
Vilan_P,125,21.42857143,Historical
Vilan_P,202,78.75,Historical
Vilan_P,139,30.25,Historical
Vilan_P,139,28.5,Historical
Lira_P,362,522,Historical
Lira_P,271,211.5,Historical
Lira_P,332,333.5,Historical
Lira_P,362,303,Historical
Lira_P,362,409.5,Historical
Lira_P,362,394.5,Historical
Vilan_P,264,209.6,Historical
Vilan_P,292,221.6,Historical
Vilan_P,327,274.4,Historical
Vilan_P,138,29.14285714,Historical
Vilan_P,173,56.57142857,Historical
Vilan_P,236,117.75,Historical
Lira_P,208,88.8,Historical
Lira_P,208,88.8,Historical
Lira_P,243,158.4,Historical
Lira_P,258,168.8,Historical
Lira_P,230,121.6,Historical
Lira_P,313,192,Historical
Lira_P,376,306,Historical
Vilan_P,321,216,Historical
Vilan_P,293,66,Historical
Vilan_P,293,155.6666667,Historical
Vilan_P,293,125,Historical
Vilan_P,293,82.66666667,Historical
Lira_P,250,164,Historical
Lira_P,346,371.5,Historical
Lira_P,208,89.6,Historical
Lira_P,208,83.2,Historical
Lira_P,187,57.6,Historical
Lira_P,222,116.8,Historical
Lira_P,187,55.33333333,Historical
Lira_P,222,121.3333333,Historical
Lira_P,250,139.3333333,Historical
Vilan_P,138,30,Historical
Vilan_P,138,27,Historical
Lira_P,376,394,Historical
Lira_P,208,85.6,Historical
Lira_P,313,229.5,Historical
Lira_P,470,511.5,Historical
Vilan_P,293,158,Historical
Vilan_P,321,171.4285714,Historical
Vilan_P,293,116.5,Historical
Vilan_P,321,162,Historical
Lira_P,474,404.5,Historical
Lira_P,208,85.6,Historical
Lira_P,313,281,Historical
Lira_P,285,173.5,Historical
Lira_P,346,298,Historical
Lira_P,404,464,Historical
Lira_P,285,146.5,Historical
Lira_P,346,253.5,Historical
Lira_P,404,436.5,Historical
Lira_P,229,104,Historical
Lira_P,243,121.5,Historical
Lira_P,304,231.5,Historical
Lira_P,362,381.5,Historical
Lira_P,292,316,Historical
Lira_P,425,679.5,Historical
Lira_P,271,197.5,Historical
Lira_P,390,552.5,Historical
Lira_P,425,691,Historical
Lira_P,425,477.6,Historical
Lira_P,258,124.8,Historical
Lira_P,291,238,Historical
Lira_P,349,426,Historical
Lira_P,291,174.5,Historical
Lira_P,285,113.6,Historical
Lira_P,404,304.8,Historical
Lira_P,523,622.6666667,Historical
Lira_P,292,265,Historical
Lira_P,411,666,Historical
Lira_P,425,666.5,Historical
Lira_P,271,212,Historical
Lira_P,390,621.5,Historical
Lira_P,271,215.5,Historical
Lira_P,390,621.5,Historical
Lira_P,334,387.5,Historical
Lira_P,271,153.5,Historical
Lira_P,390,486,Historical
Lira_P,425,591,Historical
Lira_P,334,366.5,Historical
Lira_P,229,143.2,Historical
Lira_P,262,225,Historical
Lira_P,292,272,Historical
Lira_P,262,202.4,Historical
Lira_P,262,160,Historical
Lira_P,271,136,Historical
Lira_P,390,439,Historical
Lira_P,304,225.5,Historical
Lira_P,362,353,Historical
Lira_P,304,231,Historical
Lira_P,271,167.5,Historical
Lira_P,390,432.5,Historical
Lira_P,425,558.5,Historical
Lira_P,258,163.2,Historical
Lira_P,377,218.4,Historical
Lira_P,412,293.6,Historical
Lira_P,320,173.6,Historical
Lira_P,320,289,Historical
Lira_P,439,665.5,Historical
Lira_P,292,173,Historical
Vilan_P,110,14,Historical
Lira_P,321,319.5,Historical
Lira_P,475,766,Historical
Lira_P,356,363,Historical
Lira_P,320,420,Historical
Lira_P,439,791.5,Historical
Vilan_P,201,87.09090909,Historical
Vilan_P,262,152.75,Historical
Vilan_P,265,220.8,Historical
Vilan_P,264,169.1428571,Historical
Vilan_P,201,77,Historical
Lira_P,376,291.5,Historical
Lira_P,262,208,Historical
Lira_P,320,381.5,Historical
Lira_P,334,324.5,Historical
Lira_P,243,127.5,Historical
Lira_P,304,241,Historical
Lira_P,362,392,Historical
Lira_P,439,837,Historical
Lira_P,292,278.4,Historical
Lira_P,466,412,Historical
Lira_P,417,285,Historical
Lira_P,452,359,Historical
Vilan_P,117,17.5,Historical
Vilan_P,109,10,Historical
Lira_P,209,91.5,Historical
Lira_P,180,58,Historical
Lira_P,209,79.5,Historical
Lira_P,388,358,Historical
Lira_P,423,499.5,Historical
Lira_P,507,805.5,Historical
Lira_P,493,573,Historical
Lira_P,528,689,Historical
Lira_P,379,243.5,Historical
Lira_P,414,311.5,Historical
Lira_P,498,520.5,Historical
Lira_P,329,172.8,Historical
Lira_P,364,240.8,Historical
Lira_P,292,160,Historical
Lira_P,319,165.6,Historical
Lira_P,315,118.5,Historical
Lira_P,434,339,Historical
Lira_P,354,250.4,Historical
Lira_P,342,247.5,Historical
Lira_P,377,341.5,Historical
Lira_P,461,558.5,Historical
Lira_P,496,714.5,Historical
Lira_P,500,655.5,Historical
Lira_P,423,526.5,Historical
Lira_P,458,641,Historical
Lira_P,452,441,Historical
Lira_P,487,555.5,Historical
Lira_P,393,256.5,Historical
Lira_P,547,685.5,Historical
Lira_P,473,588,Historical
Vilan_P,291,200.8,Historical
Vilan_P,291,194.4,Historical
Vilan_P,321,334.8,Historical
Vilan_P,291,138.6666667,Historical
Vilan_P,349,251,Historical
Vilan_P,291,137.3333333,Historical
Vilan_P,349,249.3333333,Historical
Vilan_P,321,270.4,Historical
Lira_P,465,519,Historical
Lira_P,384,334,Historical
Lira_P,357,321,Historical
Lira_P,419,338,Historical
Lira_P,476,416.5,Historical
Lira_P,307,115.3333333,Historical
Lira_P,378,296,Historical
Vilan_P,273,180.8571429,Historical
Vilan_P,173,57.75,Historical
Vilan_P,173,55.11111111,Historical
Vilan_P,208,90.44444444,Historical
Vilan_P,172,44.25,Historical
Vilan_P,200,66.66666667,Historical
Vilan_P,172,44.25,Historical
Vilan_P,117,16,Historical
Lira_P,467,401.5,Historical
Lira_P,400,329,Historical
Lira_P,435,431,Historical
Lira_P,448,436.5,Historical
Lira_P,339,191.5,Historical
Lira_P,493,710,Historical
Vilan_P,200,74.25,Historical
Vilan_P,200,71.75,Historical
Vilan_P,117,18.22222222,Historical
Vilan_P,137,19.5,Historical
Vilan_P,109,9.555555556,Historical
Vilan_P,137,23.77777778,Historical
Vilan_P,109,11.25,Historical
Vilan_P,137,27.5,Historical
Vilan_P,180,58.66666667,Historical
Vilan_P,208,74.88888889,Historical
Vilan_P,117,22.6,Historical
Vilan_P,117,22.6,Historical
Vilan_P,180,58.5,Historical
Vilan_P,208,99.42857143,Historical
Vilan_P,208,97.71428571,Historical
Vilan_P,180,54.46153846,Historical
Vilan_P,301,224,Historical
Vilan_P,336,273.2,Historical
Vilan_P,301,229.2,Historical
Vilan_P,195,97,Historical
Vilan_P,132,42.75,Historical
Vilan_P,251,144,Historical
Vilan_P,195,73,Historical
Vilan_P,195,69.75,Historical
Lira_P,355,319.5,Historical
Lira_P,251,156.8,Historical
Lira_P,188,69.33333333,Historical
Lira_P,223,146.6666667,Historical
Lira_P,592,712,Historical
Lira_P,314,107.5,Historical
Lira_P,440,408,Historical
Vilan_P,299,267.2,Historical
Vilan_P,327,327.6,Historical
Vilan_P,264,146.4,Historical
Vilan_P,299,208.4,Historical
Vilan_P,264,145.5,Historical
Vilan_P,299,220.5,Historical
Vilan_P,264,95.2,Historical
Vilan_P,327,344.5,Historical
Vilan_P,264,182.5,Historical
Vilan_P,264,134,Historical
Vilan_P,299,187.2,Historical
Vilan_P,137,21.77777778,Historical
Vilan_P,137,27,Historical
Lira_P,349,210.5,Historical
Lira_P,333,101.6,Historical
Lira_P,368,142.4,Historical
Lira_P,264,139.2,Historical
Lira_P,229,144,Historical
